;hotel_id;hotel_name;url;Comodidades;Limpeza;Conforto;Custo-benefício;Localização;Total;WiFi gratuito;number_of_ratings
187;10559217;Maravilhoso studio em Poços de Caldas-MG PGO210;https://www.booking.com/hotel/br/maravilhoso-studio-em-pocos-de-caldas-mg-pgo210.html;;;;;;;;0
188;10556448;Lindo e aconchegante apto proximo ao centro PGO309;https://www.booking.com/hotel/br/lindo-e-aconchegante-apto-proximo-ao-centro-pgo309.html;;;;;;;;0
189;10552482;Studio encantador em Poços de Caldas-MG PGO209;https://www.booking.com/hotel/br/studio-encantador-em-pocos-de-caldas-mg-pgo209.html;;;;;;;;0
190;10537692;Apto com churrasqueira privativa em Itapema RMD902;https://www.booking.com/hotel/br/apto-com-churrasqueira-privativa-em-itapema-rmd902.html;;;;;;;;0
193;10517192;Studio garden Campeche em Floripa HAL103;https://www.booking.com/hotel/br/studio-garden-campeche-em-floripa-hal103.html;;;;;;;;0
194;10515401;Belo apto a menos de 3 min da praia RRB203;https://www.booking.com/hotel/br/belo-apto-a-menos-de-3-min-da-praia-rrb203.html;;;;;;;;0
195;10494052;Lindo apto com suítes em Córrego Grande SSL303;https://www.booking.com/hotel/br/lindo-apto-com-suites-em-corrego-grande-ssl303.html;;;;;;;;0
196;10479440;Casa ampla no segundo andar Canela RS RHO063;https://www.booking.com/hotel/br/casa-ampla-no-segundo-andar-canela-rs-rho063.html;;;;;;;;0
197;10479050;Belo apto a menos de 100m da praia EMP2201;https://www.booking.com/hotel/br/belo-apto-a-menos-de-100m-da-praia-emp2201.html;;;;;;;;0
198;10473321;Casa na beira da praia do Perequê SC AAF378;https://www.booking.com/hotel/br/casa-na-beira-da-praia-porto-belo-sc-aaf378.html;;;;;;;;0
199;10472208;Apto aconchegante e com lareira QSR416;https://www.booking.com/hotel/br/apto-aconchegante-e-com-lareira-qsr416.html;10.0;10.0;10.0;10.0;8.8;10.0;;2
200;10470332;Apto 3min da Praia de Balneário Camboriú ERO301;https://www.booking.com/hotel/br/apto-3min-da-praia-de-balneario-camboriu-ero301.html;;;;;;;;0
201;10441845;Apto compacto e confortável em Floripa IHO264;https://www.booking.com/hotel/br/apto-compacto-e-confortavel-em-floripa-iho264.html;;;;;;;;0
202;10439679;Belo apto para casal com piscina GOS1007;https://www.booking.com/hotel/br/belo-apto-para-casal-com-piscina-gos1007.html;;;;;;;;0
203;10426844;Aconchegante apto em Capoeiras RMC203;https://www.booking.com/hotel/br/aconchegante-apto-em-capoeiras-rmc203.html;10.0;10.0;7.5;10.0;10.0;9.0;;1
204;10426543;Apto a 3 min da Praia dos Ingleses Floripa VIN204;https://www.booking.com/hotel/br/apto-a-3-min-da-praia-dos-ingleses-floripa-vin204.html;;;;;;;;0
205;10420367;Lindo apto com churrasqueira em Gramado RMN305;https://www.booking.com/hotel/br/lindo-apto-com-churrasqueira-em-gramado-rmn305.html;;;;;;;;0
206;10419562;Lindo studio novo e moderno JRE1401;https://www.booking.com/hotel/br/lindo-studio-novo-e-moderno-jre1401.html;;10.0;10.0;10.0;10.0;9.0;;1
207;10419332;Belíssimo studio em Floripa TVT904;https://www.booking.com/hotel/br/belissimo-studio-em-floripa-tvt904.html;10.0;10.0;10.0;10.0;10.0;10.0;;3
208;10402959;Lindo apto no Centro de Floripa ESO404;https://www.booking.com/hotel/br/lindo-apto-no-centro-de-floripa-eso404.html;;;;;;;;0
209;10401349;Apto espaçoso e confortável em Gramado AVP105;https://www.booking.com/hotel/br/apto-espacoso-e-confortavel-em-gramado-avp105.html;10.0;10.0;10.0;8.8;10.0;10.0;;2
210;10398226;Encantador apto beira-mar Floripa RPB037;https://www.booking.com/hotel/br/encantador-apto-beira-mar-floripa-rpb037.html;10.0;10.0;10.0;10.0;10.0;10.0;;2
211;10396785;Apto 3 min da praia Balneário Camboriú CMJ1101;https://www.booking.com/hotel/br/apto-3-min-da-praia-balneario-camboriu-cmj1101.html;;;;;;;;0
212;10395459;Aconchegante loft com lareira ATO3091;https://www.booking.com/hotel/br/aconchegante-loft-com-lareira-ato3091.html;10.0;10.0;9.2;10.0;10.0;9.0;;3
213;10389827;Apto com churrasqueira privativa em Floripa DOV108;https://www.booking.com/hotel/br/apto-com-churrasqueira-privativa-em-floripa-dov108.html;;;;;;;;0
214;10388188;Acomodações no litoral - PRI;https://www.booking.com/hotel/br/acomodacoes-no-litoral-pri-ubatuba.html;10.0;10.0;10.0;10.0;10.0;10.0;;1
215;10381041;Belíssimo condomínio pé na areia RPB038;https://www.booking.com/hotel/br/belissimo-condominio-pe-na-areia-rpb038.html;10.0;10.0;10.0;10.0;10.0;10.0;;1
216;10380884;Charmoso studio na Lagoa da Conceição JHG1733;https://www.booking.com/hotel/br/charmoso-studio-na-lagoa-da-conceicao-jhg1733.html;;;;;;;;0
217;10379109;Apto em cond com piscina em Canasvieiras RPC301;https://www.booking.com/hotel/br/apto-em-cond-com-piscina-em-canasvieiras-rpc301-florianopolis1.html;;;;;;;;0
218;10378632;Chalé rústico a 10 minutos da praia MAV003;https://www.booking.com/hotel/br/charmoso-studio-a-300m-da-praia-de-jurere-mav003.html;;;;;;;;0
219;10378200;Studio perfeito em ótima localização RLB002;https://www.booking.com/hotel/br/studio-perfeito-em-otima-localizacao-rlb002.html;10.0;10.0;10.0;10.0;10.0;9.0;;1
220;10378153;Apto novo no centrinho dos Ingleses LEO202;https://www.booking.com/hotel/br/apto-novo-no-centrinho-dos-ingleses-leo202.html;;;;;;;;0
221;10348264;Apto incrível com churrasqueira Praia Brava BHI903;https://www.booking.com/hotel/br/apto-incrivel-com-churrasqueira-praia-brava-bhi903.html;;;;;;;;0
222;10335235;Lindo Apto para casal Porto Alegre CON1820;https://www.booking.com/hotel/br/lindo-apto-para-casal-con1820-porto-alegre.html;;;;;;;;0
223;10334560;Belo apto para casal Porto Alegre CON1819;https://www.booking.com/hotel/br/belo-apto-para-casal-porto-alegre-con1819.html;;;;;;;;0
224;10332180;Apto aconchegante em Gramado VPR001;https://www.booking.com/hotel/br/apto-aconchegante-em-gramado-vpr001.html;8.8;7.5;7.5;7.5;3.8;8.0;;2
225;10312253;Chamosa e aconchegante casa em Petrópolis VGL041;https://www.booking.com/hotel/br/chamosa-e-aconchegante-casa-em-petropolis-vgl041.html;10.0;10.0;10.0;10.0;9.5;10.0;;5
226;10311176;Lindo apto na Praia do Forte RBM207;https://www.booking.com/hotel/br/lindo-apto-a-5-min-da-praia-rbm207.html;;;;;;;;0
227;10310941;SDF - Apartamentos lindos em Floripa-SC;https://www.booking.com/hotel/br/lindo-apto-no-centro-em-floripa-sdf101.html;;;;;;;;0
228;10305646;Apto espaçoso e confortável em Ingleses ASR209;https://www.booking.com/hotel/br/apto-espacoso-e-confortavel-em-ingleses-asr209.html;;;;;;;;0
229;10305524;Incrível casa com churrasqueira em Jurerê RDR030;https://www.booking.com/hotel/br/incrivel-casa-com-churrasqueira-em-jurere-rdr030.html;;;;;;;;0
230;10303101;Studio de luxo com vista incrível AHO1402;https://www.booking.com/hotel/br/studio-de-luxo-com-vista-incrivel-aho1402.html;10.0;10.0;10.0;10.0;10.0;10.0;;1
231;10298494;Casa espaçosa c/lareira em Campos do Jordão RAS175;https://www.booking.com/hotel/br/aconchegante-e-confortavel-pousada-4-quartos-ras175.html;10.0;10.0;10.0;10.0;10.0;10.0;;3
232;10296642;Casa com vista espetacular em Floripa SLP332;https://www.booking.com/hotel/br/casa-com-vista-espetacular-em-floripa-slp332.html;;;;;;;;0
233;10296570;Apto bem localizado a 4 min do mar. EPF202;https://www.booking.com/hotel/br/apto-bem-localizado-a-4-min-do-mar-epf202-balneario-camboriu.html;10.0;10.0;7.5;7.5;10.0;10.0;;1
234;10292125;Apto moderno com varanda e churrasqueira CRR201;https://www.booking.com/hotel/br/apto-moderno-com-varanda-e-churrasqueira-crr201.html;;;;;;;;0
235;10290946;Apto alto padrão em cond c piscina MHE214;https://www.booking.com/hotel/br/apto-alto-padrao-em-cond-c-piscina-mhe214.html;10.0;10.0;10.0;8.8;8.8;10.0;;2
236;10285234;Studio aconchegante na Praia do Forte EVN111;https://www.booking.com/hotel/br/studio-aconchegante-em-cabo-frio-evn111.html;10.0;10.0;10.0;10.0;10.0;10.0;;1
237;10283424;Studio moderno em cond com piscina CON408;https://www.booking.com/hotel/br/studio-moderno-em-cond-com-piscina-con408.html;;;;;;;;0
238;10283328;Apto com varanda gourmet em Canela CBL307;https://www.booking.com/hotel/br/apto-com-varanda-gourmet-em-canela-cbl307.html;;;;;;;;0
239;10269156;Lindo apto beira mar em Meia Praia AMA204;https://www.booking.com/hotel/br/lindo-apto-beira-mar-em-meia-praia-ama204.html;;;;;;;;0
240;10267656;Lindo apto em Balneário Camboriú JDA402;https://www.booking.com/hotel/br/lindo-apto-em-balneario-camboriu-jda402.html;;;;;;;;0
241;10262145;Casa com primeiro andar prox ao mar RDD657;https://www.booking.com/hotel/br/casa-c-47-mezanino-prox-ao-mar-jurere-rdd657-florianopolis1.html;;;;;;;;0
242;10261142;Lindo apto bem localizado a 4min do mar RMA101;https://www.booking.com/hotel/br/lindo-apto-bem-localizado-a-4min-do-mar-rma101.html;;;;;;;;0
243;10253766;Apto agradável à 3 min da praia em Jurerê MOR307;https://www.booking.com/hotel/br/apto-agradavel-a-550-m-da-praia-em-jurere-mor307.html;;;;;;;;0
244;10246331;Belíssimo e moderno studio para casais STU309;https://www.booking.com/hotel/br/belissimo-e-moderno-studio-para-casais-stu309.html;;;;;;;;0
245;10240628;Apto Centro de Balneário Camboriú EVG102;https://www.booking.com/hotel/br/apto-centro-de-balneario-camboriu-evg102.html;;;;;;;;0
246;10240588;Apto c/churraq a 400m da praia nos Ingleses MDR102;https://www.booking.com/hotel/br/apto-c-47-churraq-a-400m-da-praia-nos-ingleses-mdr102-florianopolis.html;;;;;;;;0
247;10240506;Cabana de luxo com jacuzzi para casais RFN002;https://www.booking.com/hotel/br/cabana-de-luxo-com-jacuzzi-para-casais-rfn002.html;5.0;5.0;7.5;5.0;5.0;4.0;;1
248;10240380;Apto com piscina a 10min do mar VJU101;https://www.booking.com/hotel/br/apto-com-piscina-a-10min-do-mar-vju101.html;;;;;;;;0
249;10239480;Apto moderno e novo c/vista do mar MRE801;https://www.booking.com/hotel/br/apto-moderno-e-novo-a-5min-do-mar-mre801.html;;;;;;;;0
250;10239221;Glamping de luxo com jacuzzi para casais RFN001;https://www.booking.com/hotel/br/cabana-alto-padrao-com-jacuzzi-p-47-casais-rfn001.html;;;;;;;;0
251;10239074;Apto para férias em Floripa VPI105;https://www.booking.com/hotel/br/apto-para-ferias-em-floripa-vpi105.html;;;;;;;;0
252;10223581;Charmoso apto p/ famílias em Gramado MDC202;https://www.booking.com/hotel/br/charmoso-apto-p-47-familias-em-gramado-mdc202.html;;;;;;;;0
253;10223410;Apto próximo a praia em Jurerê ELU204;https://www.booking.com/hotel/br/apto-proximo-a-praia-em-jurere-elu204.html;;;;;;;;0
254;10211227;Cômodo apto com churrasqueira em Porto Belo PFR105;https://www.booking.com/hotel/br/comodo-apto-com-churrasqueira-em-porto-belo-pfr105-porto-belo.html;10.0;10.0;10.0;10.0;10.0;10.0;;1
255;10210523;Moderno e amplo apto c/ suite em Jurere RVO201;https://www.booking.com/hotel/br/moderno-e-amplo-apto-c-47-suite-em-jurere-rvo201.html;;;;;;;;0
256;10204334;Apto aconchegante no centro de Canela CPA202;https://www.booking.com/hotel/br/apto-aconchegante-no-centro-de-canela-cpa202.html;7.5;7.5;7.5;10.0;10.0;9.0;;1
257;10202511;Cobertura c/jacuzzi e churrasq em Jurerê RVO401;https://www.booking.com/hotel/br/apto-com-jacuzzi-e-churrasqueira-em-jurere-rvo401.html;;;;;;;;0
258;10195982;Apto c/ varanda e beira-mar na Meia Praia RCL022;https://www.booking.com/hotel/br/apto-c-47-varanda-e-beira-mar-na-meia-praia-rcl022-itapema.html;;;;;;;;0
259;10178567;Apto para casais em Floripa IDA105;https://www.booking.com/hotel/br/apto-para-casais-em-floripa-ida105.html;;;;;;;;0
260;10174274;Apto em cond Thai Beach Home Spa TBS1105;https://www.booking.com/hotel/br/apto-em-home-beach-resort-frente-mar-tbs1105.html;7.5;10.0;10.0;7.5;10.0;10.0;;2
261;10173179;Apto 200m praia c/ churrasq. Bombinhas - FDL101;https://www.booking.com/hotel/br/apto-com-churrasqueira-em-bombinhas-fdl101.html;;;;;;;;0
262;10166774;Studio para casais bem localizado ARE504;https://www.booking.com/hotel/br/studio-para-casais-bem-localizado-are504.html;10.0;10.0;10.0;10.0;10.0;10.0;;1
263;10165891;Apto bem localizado e amplo na Meia Praia EIO203;https://www.booking.com/hotel/br/apto-bem-localizado-e-amplo-na-meia-praia-eio203-itapema.html;;;;;;;;0
264;10164312;Lindos apartamentos próx da praia STCY;https://www.booking.com/hotel/br/lindos-apartamentos-prox-da-praia-stcy.html;;;;;;;;0
265;10159028;Apto familiar em Balneário Camboriú EMJ509;https://www.booking.com/hotel/br/apto-familiar-em-balneario-camboriu-emj509.html;;;;;;;;0
266;10157662;"Casa com piscina, 3 suítes e 500m da praia STM188";https://www.booking.com/hotel/br/casa-com-piscina-3-suites-e-500m-da-praia-stm188.html;7.5;10.0;10.0;10.0;7.5;8.0;;1
267;10157098;Cobertura exclusiva em Floripa POR410;https://www.booking.com/hotel/br/cobertura-exclusiva-em-floripa-por410.html;;;;;;;;0
268;10152141;Belo apartamento em Jurerê DVI202;https://www.booking.com/hotel/br/belo-apartamento-em-jurere-dvi202.html;;;;;;;;0
269;10137301;Apto amplo c/ suíte e varanda em Jurere CDU203;https://www.booking.com/hotel/br/apto-amplo-c-47-suite-e-varanda-em-jurere-cdu203.html;;;;;;;;0
270;10137019;Apto cômodo Centro de Floripa RBH806;https://www.booking.com/hotel/br/apto-comodo-centro-de-floripa-rbh806.html;;;;;;;;0
271;10131467;Belo apto c/ suite perto da praia do Forte BFC301;https://www.booking.com/hotel/br/belo-apto-c-47-suite-perto-da-praia-do-forte-bfc301.html;;;;;;;;0
272;10131222;Apto em cond. c/piscina a 4min da praia BDJ302;https://www.booking.com/hotel/br/apto-em-cond-c-47-piscina-a-4min-da-praia-bdj302.html;;;;;;;;0
273;10124968;Ótima casa c/ piscina e 2 suítes em Jurere RDA030;https://www.booking.com/hotel/br/otima-casa-c-47-piscina-e-2-suites-em-jurere-rda030.html;;;;;;;;0
274;10118776;Apto confortável em Jurerê EPC102;https://www.booking.com/hotel/br/apto-confortavel-em-jurere-epc102.html;;;;;;;;0
275;10117932;Bom apto p/ casais em Canasvieiras VDM1021;https://www.booking.com/hotel/br/bom-apto-p-47-casais-em-canasvieiras-vdm1021.html;;;;;;;;0
276;10117733;Lindo duplex no centro de Gramado RSP403;https://www.booking.com/hotel/br/lindo-duplex-no-centro-de-gramado-rsp403.html;;;;;;;;0
277;10116889;Studio alto padrão em Floripa IRB205;https://www.booking.com/hotel/br/studio-alto-padrao-em-floripa-irb205.html;10.0;10.0;10.0;10.0;10.0;10.0;;1
278;10116682;Apto c/ suíte e piscina perto da praia RJO205;https://www.booking.com/hotel/br/apto-c-47-suite-e-piscina-perto-da-praia-rjo205.html;;;;;;;;0
279;10115855;Apto completo c/churrasq a 300m da praia RES201;https://www.booking.com/hotel/br/apto-completo-c-47-churrasq-a-300m-da-praia-res201.html;;;;;;;;0
280;10110113;Apto no Centrinho de Canasvieiras RBB108;https://www.booking.com/hotel/br/apto-no-centrinho-de-canasvieiras-rbb108.html;;;;;;;;0
281;10096915;Apto próximo a praia em Floripa IRA204;https://www.booking.com/hotel/br/apto-proximo-a-praia-em-floripa-ira204.html;10.0;10.0;10.0;10.0;8.8;10.0;;2
282;10096430;Moderno studio c/ piscina no Partenon CON1506;https://www.booking.com/hotel/br/moderno-studio-c-47-piscina-no-partenon-con1506.html;5.0;5.0;2.5;5.0;2.5;1.0;5.0;1
283;10096154;Apto confortável c/churrq próx da praia RAL202;https://www.booking.com/hotel/br/apto-confortavel-c-47-churrq-prox-da-praia-ral202.html;10.0;10.0;10.0;10.0;10.0;10.0;;1
284;10084851;Apto de férias em Balneário Camboriú NRR128;https://www.booking.com/hotel/br/casa-de-ferias-em-balneario-camboriu-nrr128.html;;;;;;;;0
285;10077128;Studio bem localizado próx a UFRGS TPR708;https://www.booking.com/hotel/br/studio-bem-localizado-prox-a-ufrgs-tpr708.html;7.5;5.0;7.5;7.5;5.0;8.0;;1
286;10069765;Studio aconchegante próx a praia de Jurerê ELU207;https://www.booking.com/hotel/br/studio-aconchegante-prox-a-praia-de-jurere-elu207.html;;;;;;;;0
287;10056540;Apto amplo e bem localizado em Bombinhas RVL1183;https://www.booking.com/hotel/br/apto-amplo-e-bem-localizado-em-bombinhas-rvl1183.html;;;;;;;;0
288;10050516;Apto em cond. c/piscina a 5min da praia MAR202;https://www.booking.com/hotel/br/apto-em-cond-c-47-piscina-a-8min-da-praia-mar202.html;;;;;;;;0
289;10050405;Apto na Barra Sul em Balneário Camboriú LMA602;https://www.booking.com/hotel/br/apto-no-centro-de-balneario-camboriu-lma602.html;7.5;5.0;5.0;7.5;10.0;4.5;;2
290;10049677;Linda casa com piscina e jacuzzi RDP000;https://www.booking.com/hotel/br/linda-casa-com-piscina-e-jacuzzi-rdp000.html;;;;;;;;0
291;10048707;Charmosa casa beira-mar c/ suite em Búzios RRM005;https://www.booking.com/hotel/br/charmosa-casa-beira-mar-c-47-suite-em-buzios-rrm005.html;;;;;;;;0
292;10048504;Apto duplex com churrasqueira em Floripa SAR005;https://www.booking.com/hotel/br/apto-duplex-com-churrasqueira-em-floripa-sar005.html;;;;;;;;0
293;10043971;Lindo sobrado c/piscina pé na areia RAT002;https://www.booking.com/hotel/br/lindo-sobrado-c-47-piscina-pe-na-areia-rat002.html;;;;;;;;0
294;10043743;Studio vista mar pé na areia no Santinho STO2208;https://www.booking.com/hotel/br/flat-vista-mar-dentro-de-resort-de-luxo-sto2208.html;;;;;;;;0
295;10043599;Chalé Rústico e Completo próx a Praia MAV012;https://www.booking.com/hotel/br/loft-moderno-com-jacuzzi-em-jurere-mav012.html;10.0;10.0;10.0;10.0;10.0;10.0;;1
296;10043376;Chalé Rústico com Jacuzzi em Jurerê MAV011;https://www.booking.com/hotel/br/studio-para-dois-com-jacuzzi-em-jurere-mav011.html;;;;;;;;0
297;10042921;Casa ampla c/ churrasqueira nos Ingleses CRL001;https://www.booking.com/hotel/br/casa-ampla-c-47-churrasqueira-nos-ingleses-crl001-florianopolis.html;;;;;;;;0
298;10042656;Lindo apto a 100m da praia de Jurerê CRJ101;https://www.booking.com/hotel/br/lindo-apto-a-100m-da-praia-de-jurere-crj101.html;;;;;;;;0
299;10042146;Cabanas sossegadas na praia do Rosa -PRJ;https://www.booking.com/hotel/br/agradavel-cabana-em-ibiraquera-prj005.html;;;;;;;;0
300;10038292;Casa ampla c/ churrasqueira nos Ingleses CRL001;https://www.booking.com/hotel/br/casa-ampla-c-47-churrasqueira-nos-ingleses-crl001.html;10.0;10.0;10.0;10.0;7.5;10.0;;1
301;10038190;Ótimo apto c/varanda e piscina em Bombas CSD403;https://www.booking.com/hotel/br/otimo-apto-c-47-varanda-e-piscina-em-bombas-csd403.html;;;;;;;;0
302;10038182;Apto c/varanda a 4min da praia de Bombas COL102;https://www.booking.com/hotel/br/apto-c-47-varanda-a-4min-da-praia-de-bombas-col102.html;;;;;;;;0
303;10037557;excluir-RAF004;https://www.booking.com/hotel/br/apto-agradavel-a-3-min-da-ufsc-raf004-florianopolis.html;;;;;;;;0
304;10037410;Apto c/piscina a 2min da praia de Bombas CVA305;https://www.booking.com/hotel/br/apto-c-47-piscina-a-2min-da-praia-de-bombas-cva305-bombinhas.html;10.0;10.0;10.0;10.0;10.0;10.0;;1
305;10037275;Apto moderno e de luxo a 2min da praia ABC2013;https://www.booking.com/hotel/br/apto-moderno-e-de-luxo-a-2min-da-praia-abc2013.html;;;;;;;;0
306;10037077;Casa rústica em meio a natureza em Garopaba EGS001;https://www.booking.com/hotel/br/casa-rustica-em-meio-a-natureza-em-garopaba-egs001.html;;;;;;;;0
307;10036687;Apto c/varanda e churrasq a 110m do mar ESA901;https://www.booking.com/hotel/br/apto-c-47-varanda-e-churrasq-a-110m-do-mar-esa901.html;8.8;8.8;10.0;10.0;10.0;10.0;;2
308;10036173;Casa arborizada em Floripa SME230;https://www.booking.com/hotel/br/casa-duplex-arborizada-em-floripa-sc-sme230.html;;;;;;;;0
309;10035455;Apartamentos a 240m do mar Floripa-SC ADC;https://www.booking.com/hotel/br/moderno-apto-2min-da-praia-c-47-churrasq-adc105.html;;;;;;;;0
310;10034749;Pé na areia ao lado do aquário de Balneário ESD143;https://www.booking.com/hotel/br/apto-em-otima-localizacao-a-2min-do-mar-esd143.html;7.5;10.0;7.5;7.5;10.0;10.0;;1
311;10031350;Apto incrível com varanda e vista p/ mar RVC1302;https://www.booking.com/hotel/br/apto-incrivel-com-varanda-e-vista-p-47-mar-rvc1302.html;;;;;;;;0
312;10030778;Aptos a 2min da Praia de Canasvieiras Floripa-SC RTB;https://www.booking.com/hotel/br/lindo-apto-familiar-em-florianopolis-sc-rtx1361.html;;;;;;;;0
313;10030768;Studio novo a 4 min da Lagoa da Conceição ECM204;https://www.booking.com/hotel/br/studio-novo-a-4-min-da-lagoa-da-conceicao-ecm204-florianopolis.html;;;;;;;;0
314;10029848;Apto térreo a 5min da Praia do Forte EMA101;https://www.booking.com/hotel/br/apto-terreo-a-5min-da-praia-do-forte-ema101-cabo-frio.html;;;;;;;;0
315;10029656;Belo apto pé na areia em Bombinhas CSD301;https://www.booking.com/hotel/br/belo-apto-pe-na-areia-em-bombinhas-csd301.html;;;;;;;;0
316;10029056;"Apartamento para casal em Gramado, RS CGR209";https://www.booking.com/hotel/br/apartamento-para-casal-em-gramado-rs-cgr209.html;2.5;5.0;5.0;2.5;5.0;1.0;;1
317;10028801;Ótima casa p/ famílias em Cabo Frio CPP094;https://www.booking.com/hotel/br/otima-casa-p-47-familias-em-cabo-frio-cpp094.html;;;;;;;;0
318;10023682;Linda casa de 2 andares c/churrasq RJG011;https://www.booking.com/hotel/br/linda-casa-de-2-andares-c-47-churrasq-rjg011.html;;;;;;;;0
319;10020296;Apto de alto padrão p/ casais AHO1105;https://www.booking.com/hotel/br/apto-de-alto-padrao-p-47-casais-aho1105.html;;;;;;;;0
320;10017014;Belo apto duplex c/ piscina em Ubatuba RST044;https://www.booking.com/hotel/br/belo-apto-duplex-c-47-piscina-em-ubatuba-rst044.html;7.5;7.5;7.5;7.5;7.5;8.0;;1
321;10016905;Apto em cond. c/piscina a 300m da praia DOV102;https://www.booking.com/hotel/br/apto-em-cond-c-47-piscina-a-300m-da-praia-dov102.html;10.0;10.0;10.0;10.0;10.0;9.0;;1
322;10016720;Apto moderno c/churrasqueira nos Ingleses RMA402;https://www.booking.com/hotel/br/apto-moderno-c-47-churrasqueira-nos-ingleses-rma402.html;;;;;;;;0
323;10016635;Belo apto a 750 m da praia dos Ingleses LGR204;https://www.booking.com/hotel/br/belo-apto-a-750-m-da-praia-dos-ingleses-lgr204.html;;;;;;;;0
324;10016568;Amplo apto a 600 m da praia dos Ingleses TER102;https://www.booking.com/hotel/br/amplo-apto-a-600-m-da-praia-dos-ingleses-ter102.html;;;;;;;;0
325;10016432;Apto c/churrasq a 500m do mar ACR001;https://www.booking.com/hotel/br/apto-c-47-churrasq-a-500m-do-mar-acr001.html;;;;;;;;0
326;10016279;Confortavél casa c/churrasq nos Ingleses SLS195;https://www.booking.com/hotel/br/confortavel-casa-c-47-churrasq-nos-ingleses-sls195.html;;;;;;;;0
327;10016040;Moderno apto no centro de Floripa FNA203;https://www.booking.com/hotel/br/moderno-apto-no-centro-de-floripa-fna203.html;;;;;;;;0
328;10016004;Charmoso apto ótima localização próx a UFSC BDM601;https://www.booking.com/hotel/br/charmoso-apto-otima-localizacao-prox-a-ufsc-bdm601.html;10.0;8.8;10.0;10.0;10.0;10.0;;2
329;10015791;Apto tranquilo e novo em meio a natureza GVR603;https://www.booking.com/hotel/br/apto-tranquilo-e-novo-em-meio-a-natureza-gvr603.html;;;;;;;;0
330;10012048;Fabulosa casa duplex c/ piscina em Jurerê DME619;https://www.booking.com/hotel/br/fabulosa-casa-duplex-c-47-piscina-em-jurere-dme619.html;;;;;;;;0
331;10012012;Ótimo apto a 7min da praia das Dunas EFR203;https://www.booking.com/hotel/br/otimo-apto-a-7min-da-praia-das-dunas-efr203.html;;;;;;;;0
332;10011708;Bonito apto p/ famílias a 11 min do Centro CFV201;https://www.booking.com/hotel/br/bonito-apto-p-47-familias-a-11-min-do-centro-cfv201.html;8.8;8.8;8.8;8.8;8.8;9.0;;2
333;10011294;Belo apto a 500m do mar em Agronômica RMT401;https://www.booking.com/hotel/br/belo-apto-a-500m-do-mar-em-agronomica-rmt401.html;;;;;;;;0
334;10010994;Studio aconchegante próx a UFSC SSG102;https://www.booking.com/hotel/br/studio-aconchegante-prox-a-ufsc-ssg102.html;;;;;;;;0
335;10010909;Apto aconchegante a 2min do mar MDI001;https://www.booking.com/hotel/br/apto-aconchegante-a-2min-do-mar-mdi001.html;;;;;;;;0
336;10010877;Lindo apto c/churrasq a 4min da praia SBE1605;https://www.booking.com/hotel/br/lindo-apto-c-47-churrasq-a-4min-da-praia-sbe1605.html;;;;;;;;0
337;10010739;Moderno studio p/ familias em Ingleses STI105;https://www.booking.com/hotel/br/moderno-studio-p-47-familias-em-ingleses-sti105.html;;;;;;;;0
338;10010632;Charmoso studio p/ famílias próx a praia STI102;https://www.booking.com/hotel/br/charmoso-studio-p-47-familias-prox-a-praia-sti102.html;;;;;;;;0
339;10010532;Casa encantadora p/ casais meio a natureza SQS033;https://www.booking.com/hotel/br/casa-encantadora-p-47-casais-meio-a-natureza-sqs033.html;7.5;7.5;8.8;7.5;7.5;7.5;;2
340;10010280;Apartamento acolhedor a 5min da praia CES026;https://www.booking.com/hotel/br/apartamento-acolhedor-a-5min-da-praia-ces026.html;;;;;;;;0
341;10010233;Agradável apto 7min da praia dos Ingleses RZI570;https://www.booking.com/hotel/br/agradavel-apto-7min-da-praia-dos-ingleses-rzi570.html;;;;;;;;0
342;10010118;Apto novo c/ churrasqueira em Ingleses CCI003;https://www.booking.com/hotel/br/apto-novo-c-47-churrasqueira-em-ingleses-cci003.html;;;;;;;;0
343;10009975;Pousada do Sol - PDS;https://www.booking.com/hotel/br/pds-pousada-do-sol.html;;;;;;;;0
344;10009750;Apto completo em cond. com piscina CMC101;https://www.booking.com/hotel/br/apto-completo-em-cond-com-piscina-cmc101.html;9.2;10.0;10.0;10.0;8.3;9.7;;3
345;10009473;Apto agradável p/ famílias em Canasvieiras VDM101;https://www.booking.com/hotel/br/apto-agradavel-p-47-familias-em-canasvieiras-vdm101-florianopolis.html;;;;;;;;0
346;10009390;Apto c/churrasq a 3min da praia EST403;https://www.booking.com/hotel/br/apto-c-47-churrasq-a-3min-da-praia-est403.html;;;;;;;;0
347;10008851;Studio confortável próx da UFSC SSG125;https://www.booking.com/hotel/br/apto-de-alto-padrao-em-cond-nos-ingleses-cci210-florianopolis.html;;;;;;;;0
348;10008092;Apto de alto padrão em cond. nos Ingleses CCI210;https://www.booking.com/hotel/br/apto-de-alto-padrao-em-cond-nos-ingleses-cci210.html;;;;;;;;0
349;10006021;Bonito apto c/ varanda a 850 m da praia RAL204;https://www.booking.com/hotel/br/bonito-apto-c-47-varanda-a-850-m-da-praia-ral204.html;;;;;;;;0
350;10005809;Elegante e ampla casa em Campos do Jordão MCJ123;https://www.booking.com/hotel/br/elegante-e-ampla-casa-em-campos-do-jordao-mcj123.html;;;;;;;;0
